        0.3131952817       -0.0179791764        0.0902483897        0.2648461382
        1.7904928168        0.1020198339        0.1098009129        1.7787412558
        3.4696174649        2.0706642474        2.4044116603        1.0424047727
       57.3683274589        0.7973260719        0.5349870337       57.3601218239
       23.7951971424       -0.2096823488        0.0247005810      -23.7890553577
      314.2355280746        0.3102511281        0.1319028264     -314.2349531398
      264.4208599525       -0.2551007217        0.1414141961     -264.4206622484
      440.2994024371       -0.0667217187        0.1675665310     -440.2993433749
        9.2344131146        0.1230808742        0.0544787546       -9.2334321211
       13.1530550328        0.0149244718        0.0926408620      -13.1527203128
       69.3181065354       -0.7273456972        0.8103042163      -69.3094134240
       75.6962503634        1.3444919516       -0.0354346667      -75.6843009141
       12.8372937636       -0.2673665474       -0.0908126999      -12.8334289873
        5.5427356000        0.3478059093        0.1156549525       -5.5306033046
        1.0407026486        0.1066857461       -0.0194790151       -1.0350365802
        0.0850455160        0.0216700641       -0.0151983847       -0.0808217620
        2.1565419240       -0.0908971368       -0.1795934739       -2.1471276079
        5.1605866621        0.1619100903        0.1096391138       -5.1549916876
       10.9928382207        0.1658801571       -0.4323029725      -10.9719847384
        5.2927762347       -0.0738683424        0.2189545272       -5.2858871411
        3.2944425092        0.6032480190        0.0236332859       -3.2008192361
        0.6515673024       -0.0357683833        0.1856094526       -0.6235460716
        2.9504475593       -0.3533710661        0.6295703546       -2.8607535473
        0.5977339622        0.0481173336        0.0105768278       -0.5957002119
        0.7775672240        0.2075827055       -0.0308763006       -0.7487101323
        4.3370823357        0.5304017839        1.4777754272       -3.9322188565
        0.2282402258        0.0413924064        0.1486652835       -0.0938036137
        5.3502475764        0.0836183570        1.0175603398       -5.1671981062
        2.4712784483        0.3485824980        0.7400614406       -2.3277750515
        0.5006504231        0.2840798497        0.1448084307       -0.3598613881
        0.3228937304        0.0615749422        0.1226682661       -0.2567909641
       41.1206763305        0.4447081942       -0.4703237310      -41.1153447304
       14.9771027945        0.0124634495        0.4015541485      -14.9710629970
       40.0428387244       -0.0316220376       -0.1433969883      -40.0395270888
       13.8354195977       -0.3087482155        0.1806952265      -13.8307938752
       10.0861229965       -0.3356629575        0.0993822522      -10.0800461630
       41.8568897287       -0.3201882660       -0.2024976612      -41.8446572615
       14.4044020183        0.1061884633       -0.3151853343      -14.3998854139
       58.5316077815       -0.2527720657        0.9069338223      -58.5238686950
       33.2673950427       -0.1792120633       -0.0360308668      -33.2666000360
       47.8274640622        0.9675598538        0.3593779851      -47.8071191709
        6.7176907894       -0.0714174325        0.0908505489       -6.7152464947
       90.9004422830       -0.0778201914        1.4032563894      -90.8847339885
       26.7832395149        0.0244495106        0.0548209263      -26.7828085908
       18.6267013767       -0.1660314882       -0.0217473452      -18.6254257666
        0.3211450112        0.0157049989        0.0168585335       -0.3203174380
        2.5483352004        0.3107606707       -0.1971654391       -2.5216196955
        2.8592146218        0.0555180663        0.1012407689       -2.8568822700
       11.6185669746        0.4924054759        0.4638065599      -11.5988585156
        1.5237592353        0.0246279353        0.3500825457       -1.4762107229
        0.7054112734       -0.1337804291        0.0207566609       -0.6922983624
        1.4652547008        0.1425990775        0.2159252673       -1.4422250588
       12.0523922095        1.1509079385        1.3932642481      -11.9161396276
        3.5204338196       -0.2817355269        0.1171350200       -3.5044085055
        4.1104554447       -0.2938296833        0.5477549955       -4.0607872094
        2.4718288765        0.2320766870        0.2725578877       -2.4417843515
        1.0926060461       -0.1166849087        0.3561484951       -1.0167846717
        3.7581162630        0.4301305393        0.3390614943       -3.7153711906
        4.0719804844        0.2292214322        0.5342372509       -4.0278522037
        3.8073429911       -0.9524325280        0.0334349530       -3.6861382279
        2.3703011214       -0.2656944809       -0.2572725338       -2.3412698888
        4.4316494143       -1.0311407020       -1.0586248548       -4.0709688056
        0.5045073299       -0.0950317920        0.0651839091       -0.4709223689
        1.8964480162        0.0664907355       -0.2283387225       -1.8762930749
        2.1592002697       -0.5611110795       -0.6953888597       -1.9606771050
        0.3184488743        0.1891889671       -0.1472085995       -0.2096350365
        0.1287881517        0.0792704574        0.0251844818       -0.0983276385
        0.4321197344        0.1611736633        0.0711833539       -0.3690578008
        0.2942217092       -0.0054785644       -0.1772470704       -0.1887858326
        2.5928490514        1.2592788545        0.6027682305       -1.9731707573
        0.2968600737        0.2029562446        0.1650861534        0.0141930687
        1.3741558745        1.2748961578        0.4162795142        0.2649070316
        1.2620514638        1.0762322510        0.3311719610        0.5525788508
        0.2560987754        0.1617039199       -0.1197724715        0.0749212600
        0.3272698956       -0.0323954715        0.2494233491        0.1560907622
        0.4841628626        0.4783653778        0.0155338834        0.0730680592
        0.9475535060        0.8887630855        0.0859887077        0.3171179068
        1.0742510351        0.4620391835        0.0959242469        0.9549103797
        0.7153637789        0.4929608353        0.2924063523        0.4046649124
        0.8956514187        0.8090379891        0.3357430404        0.1242812216
        0.2911681494       -0.2218609894        0.0554977900        0.1140035220
        1.5443519278        1.0947245051       -0.6236432380       -0.8821510424
        2.2269893898        1.2312355422       -0.7380880549       -1.6968461982
        1.5185679940        0.9823668004       -0.1980014204       -1.1323956352
        1.0149947787        0.3072642138       -0.3616367001       -0.8863081947
        7.0492910411        3.5267082850       -0.8709343198       -6.0396048282
        0.2312752681        0.0302309577       -0.1093072034       -0.1454183249
       16.0726648724        8.3195138078       -1.2696507106      -13.6925071989
        3.4664110534        1.9111207173       -0.2604029574       -2.8768617815
        1.3107343956        0.5301770085       -0.2474488120       -1.1645712928
        3.3240414394        1.7420326246       -0.2822907394       -2.8168929273
       13.7429478399        7.1662439694       -0.8989264899      -11.6921124639
        7.4387161891        4.0278455019       -0.7538804612       -6.1367606781
        4.5833515040        2.3520608039       -0.3594541793       -3.9148734196
        0.9058071435        0.8874010232        0.1118054115        0.0320276498
        0.2120821501        0.1500724686        0.0233402575        0.0493207873
        4.6308271300        4.2962697295       -1.7142289365       -0.1690138675
        1.9353074110        1.8430690942       -0.4354147487        0.3986540928
       18.8211407058       17.9174665745       -3.9541912904        4.1909545762
        4.1229341070        3.7381128073       -1.1588289400        1.2894704313
       42.4083658029       40.1307210930       -9.9455385011        9.4372399972
       49.7778448306       46.9323028742      -12.1457646999       11.2983938225
       53.0834743878       49.9481498640      -13.6951263923       11.6387976852
       58.6925897426       55.4631919903      -13.9171302743       13.2275436067
        8.6973943203        8.2260209293       -2.0146434912        1.9795098478
      584.9508777791      552.6086009193     -143.3841889206      127.4057239389
       85.4679184928      -58.5643305599       13.6721150775      -60.7292192202
       30.1457632088      -20.7055785892        4.9367170132      -21.3460862941
       90.6388674177      -63.1393333534       15.4319228136      -63.1699054399
      265.7736690492     -184.7092504379       43.8836483458     -185.9895634959
      190.7714585356     -132.3436726570       31.1975659982     -133.8117860858
      359.7801849802     -249.6259700938       59.9806981396     -252.0534723625
      121.6489105704      -84.6956389844       20.2530979512      -84.9405599439
        1.9742835694       -1.4896061764        0.5394718049       -1.1697689680
       22.8077421088      -15.6910439822        4.0928980329      -16.0308697076
        9.7042557013       -6.5161499932        1.4530419848       -7.0414172713
        2.5108607565       -1.6887821332        0.6217356263       -1.7453944171
        3.7339287264       -2.9066030431        0.8578299581       -2.1768165890
        5.9177053101       -4.3216629645        0.4876667295       -4.0106317127
        0.3662784619       -0.1313279989        0.1710015195        0.2960934797
        0.1934811936       -0.1378802261        0.0239116355        0.1336123094
        0.2456497354        0.1228571341        0.1038820753        0.1856298240
        0.1185773575        0.0880826051       -0.0369854789        0.0702432827
        0.8835481533        0.3000337170       -0.0143366600        0.8191164649
        0.6807505905        0.1103182833       -0.3276972527        0.5695489167
        0.4514067409        0.0246169502       -0.0632054218        0.4462814427
        1.8710309122        0.3462650138       -0.1370493016        1.8335961124
        0.9835205177        0.1072718009        0.2347141259        0.8106008195
        0.5778222728       -0.1228669036       -0.3420825771        0.4269449947
        0.2247264604       -0.0537484106       -0.1418315633        0.1658218865
        0.7227190760       -0.1921583292       -0.2051056097        0.6510375898
        1.4803438348        0.0719282041       -0.6389806821        1.3260724361
        0.7365613449        0.0770785256       -0.0961694649        0.7126381724
        1.0476061595       -0.1024788272        0.2570404755        1.0007133278
        8.2808834026       -0.3569652766        0.0132486739        8.2719979695
       10.5046135631        0.9119741942       -0.5440359019       10.4508006448
       12.4813728536        0.2130354298        0.0824739706       12.4438615581
        1.9143695121        0.0796437059       -0.2190335365        1.8949965789
        0.4147798172        0.0257844816       -0.0205887972        0.4134653053
       20.8258365743        0.3407013815       -0.9771232757       20.8001110981
       51.2524142879       -0.0484682129       -0.4170975131       51.2421047601
       33.5949571509        0.0897243336       -0.1477960689       33.5942223016
       15.3815092983        0.3309172902        0.2053558941       15.3759445633
      198.6517896193       -0.4513428002       -1.0629724624      198.6483838807
      526.2840937694       -0.5096208939        0.2808545308      526.2829357022
       62.6118262930        0.0439210002       -0.0909597094       62.6115892566
      263.1651334325       -0.4921468048       -0.2259270362      263.1629036404
       60.1295252698        0.0256741895        0.0647083476       60.1293229885
       10.9612109561       -0.2129474818        0.3356181212       10.9531127852
       10.0450612392       -0.3345049992        0.0053042168       10.0385185055
       14.9221426402       -0.2168883064        0.0832963463       14.9196810412
        1.5786948078        0.2190731187        0.1408132403        1.5507985399
        0.3455790172        0.1157490730        0.0973727931        0.2776072109
        3.8304384274       -0.2700182117       -0.2659794788        3.8116405429
        1.5973596371       -0.0503520285       -0.0502248492        1.5957756572
        0.5586361729        0.3728285538       -0.0813045131        0.3833836648
        1.5317281325        0.2045526783        0.5531671529        1.4067251294
        1.7036584277        1.1124557930        0.6363451605        0.6161236815
        0.1460185011       -0.0045760421       -0.0333413613       -0.0266276402
        0.2759437765        0.2034731156       -0.0975389956       -0.0758288761
        0.9744393147        0.2198871730        0.5955469316        0.7259653412
        2.6286184355        1.6512411277        1.3209100794        1.5552345144
        2.4987878260        0.1485630649        0.3302111341        2.2869277289
        1.2814721851        0.1434858277        0.1748231234        1.2536107327
        3.5230832803        0.4466109566       -0.3708574769        3.3454935959
        0.9367350499        0.0645162267       -0.3240107647        0.8653597227
        8.7896415668        0.7297178455       -0.0230670048        8.7581561340
        6.1375213268        0.0818687057       -1.0590802908        6.0448998742
        0.9396313643       -0.0165520648        0.0496969805        0.9381702085
        3.5472256346        0.1856788128       -0.2651426402        3.5296675023
        9.5880341234        0.2462301231       -0.0254015715        9.5838219962
       36.4899947345        0.4564255134        0.1547243999       36.4834178279
        8.9148945584        0.2420013869       -0.4750765942        8.8978425902
       97.9007242003       -0.5836449074        0.2713063655       97.8985090318
      192.1528234652        0.1098728236       -0.3173326524      192.1524793330
       37.9166357068       -0.0884675198       -0.0343950604       37.9162600215
     3219.6958312012       -0.3479866282       -1.6163644207     3219.6952699557
       15.5378743620       -0.4502778003       -0.0845033682      -15.5304915887
       11.8658278304       -0.0136188828        0.0749919179      -11.8647621575
      464.6233539976       -0.2356122901        0.2546257088     -464.6232035239
      314.7912608153       -0.3366930922        0.0001267148     -314.7906873590
       62.0624117444       -0.5908021127        0.2714310441      -62.0570105158
        6.5089442107        0.0950294025       -0.0979437150       -6.5075134406
        7.6631638929       -0.0258241148       -0.1651896244       -7.6613397231
        1.1865034693       -0.0283746791       -0.0128186850       -1.1860948704
        2.3366213976       -0.2445470072       -0.0367850366       -2.3234980477
        8.2511257554        1.1134230020       -0.0084955425       -8.1756524679
        4.8378851035        0.7423074922        0.0450351928       -4.7803853081
        0.3433904735        0.0631614949       -0.0147897750       -0.3372075109
        0.4219043606       -0.0615524241       -0.0730339500       -0.4109508860
        1.5380040671        0.2721762563        0.9356454684       -1.1899345164
        0.2521830074        0.0195567553       -0.0613884496       -0.2438139881
        5.1798842494        0.0015753821       -0.0127040661       -5.1798684309
       61.5036669633       -0.2336502048        0.2398589892      -61.5027554276
       54.4628256623       -0.2111577946       -1.2264310644      -54.4484267777
       46.7126952108       -0.1724150208       -0.6710138080      -46.7073487537
        1.6317018091       -0.0083548891        0.1191926839       -1.6273211403
        3.4642617920        0.1782576111        0.2370603640       -3.4515411588
        0.8325120519       -0.0157160274       -0.0172284475       -0.8321853782
        4.7499622323        0.2055123178       -0.2277451049       -4.7400462090
        4.2282627709        0.1433996625        0.1319354611       -4.2237703099
       14.5977256202        0.2505217514        0.5109550496      -14.5866293938
        1.6420249969        0.0907354824        0.2212240967       -1.6245224103
        4.3257098411        0.0442826976        0.6827900032       -4.2712530344
        0.9675084427       -0.0286900410        0.1272840718       -0.9586700336
        1.2501746801        0.0168298416        0.0212462677       -1.2498808277
        0.1181178053        0.0191626579        0.0396505095       -0.1096013028
        0.4248225159       -0.1826163842        0.1583483453       -0.3493583086
        0.7360686341        0.0736986630       -0.4757600112       -0.5567925582
        0.1587287096        0.0718737115       -0.1073098612       -0.0922689901
        1.0774338714        0.3823052378        0.2473184083       -0.9764937570
        0.0642716668       -0.0099669892        0.0144860894       -0.0618195721
        0.4313195157       -0.0893120375        0.0045092023       -0.4219473328
        0.2488641256       -0.0173901063        0.0980486800       -0.2280732197
        0.1187142536        0.0470683860        0.1067218125       -0.0220928902
        0.3342070810        0.2236348783        0.1462105889       -0.2007592535
        0.4000230574        0.2304940378       -0.1786278713        0.2738302916
        0.0232855581       -0.0034266964       -0.0207838453       -0.0099250562
        0.0946084161       -0.0198610958        0.0339167728        0.0860577817
        0.2486962923       -0.1495093893       -0.0992705397        0.1721689527
        0.2372522611        0.1388593068        0.0621639466        0.1820504657
        0.5324965034        0.4364050518        0.1711414837        0.2526138346
        0.6214307973        0.1135784502       -0.3755312317       -0.4819257884
        0.3385432596        0.0656586648       -0.1174273893       -0.3106626572
        1.5058327741        0.6794157833       -0.2958876229       -1.3108688155
        0.4171656141        0.2105562628       -0.0146095214       -0.3598329775
        1.5925924171        0.8891967174       -0.2859846717       -1.2899195992
        1.8466430748        0.9709628090       -0.4638594187       -1.5007185975
        1.3708444061        0.8378588087       -0.0907723342       -1.0811879512
        0.2398863222        0.1779040294       -0.0469475636       -0.1539205319
        0.7221161941        0.4696086571       -0.2188612179       -0.5030102129
        0.7525270589        0.4511368236       -0.1140360671       -0.5914121373
        1.6546435245        1.0715035537       -0.0504322193       -1.2598340838
        0.1119454758        0.0668091207       -0.0378517174       -0.0814590598
        0.9125749854        0.6316389071       -0.1273235117       -0.6462307006
        0.3281753282        0.2684052593        0.0083959523       -0.1886456222
        0.7782555985        0.3892874920       -0.1743366297       -0.6509560390
        2.3701989205        1.3389273647       -0.3627304714       -1.9218592665
        0.0630138411        0.0045094441       -0.0453764540       -0.0434900736
        0.4919168751        0.3133525938       -0.1008805853       -0.3655345011
        2.7827141980        1.4519335046       -0.3776623331       -2.3436634930
        2.0981229346        1.1774890796       -0.2142441295       -1.7232930015
        0.3515441909        0.2355847301       -0.2200748912        0.1401791546
        0.4302486156        0.3730544183       -0.2033339289        0.0678202445
        5.9591101942        5.7036562093       -1.3847122534        1.0304717985
        0.3204688424        0.3132978256       -0.0441957346        0.0509066642
       12.7488355783       12.0524189062       -3.0888845437        2.7804315114
       33.4702704005       31.6297261863       -7.9897036677        7.4822494855
        0.1500382703        0.1298166828       -0.0603422723        0.0449212824
        6.0435611820        5.6041248096       -1.7827306116        1.3929423696
       16.1460467918       15.2635626061       -3.9126479532        3.5227360906
       13.3704469927       12.6420333259       -3.3156273590        2.8203654708
        9.9635862759       -6.8280628114        1.6575170026       -7.0642230364
       41.8367142558      -28.7310801665        6.6899382857      -29.6661493612
       33.5428860164      -23.0805998372        5.2804748057      -23.7593817157
       13.7920713461       -9.5867328041        2.3566842001       -9.6302827557
        3.5079395695       -2.4941626575        0.7605935548       -2.3465485517
       18.3238341103      -12.8361288251        4.1724746846      -12.3930282133
        0.2742236267       -0.2218939688        0.0177591193       -0.1601445527
        0.5863405751       -0.3547183900        0.1627198093       -0.4375984432
        2.0955524844       -1.5077751291        0.4846678610       -1.3722432145
        1.5343980115       -1.0249084149        0.3454253853       -1.0884030972
        0.9844169414       -0.6851007890        0.1387858818       -0.6931465231
        0.1504848634       -0.1348478831        0.0027831157       -0.0667382711
        2.3514611847       -1.7172317946        0.4278616379       -1.5483601280
        0.1726529765       -0.1185075147       -0.0023470526       -0.1255368894
        0.3289226630       -0.2481981444        0.1582306347       -0.1468021309
        1.1562949761       -0.9966635486        0.3389627921       -0.4783137759
        0.3710930576        0.0088328598       -0.0568652170        0.3666038530
        0.3990747413       -0.0824728099        0.0441797782        0.3879523579
        0.3306419733        0.1199632582       -0.0647633161        0.3012285579
        0.0157272757        0.0018630421       -0.0049969991       -0.0147954815
        0.0162612013       -0.0136056330        0.0078110768        0.0042779078
        0.5720938272        0.0895632652       -0.1214885998        0.5518245090
        4.7503711613        0.3093767760        0.0801078725        4.7396091515
        4.1470712729        0.1443427580        0.0774488471        4.1438348166
       44.4016358606        0.0800206896       -0.2831535685       44.4006608942
        0.7719033374        0.0077367737        0.0117045964        0.7717758140
       10.4098859187       -0.1114386512       -0.0611335023       10.4091099025
       20.7731959408       -0.2179700232        0.0686322286       20.7719389630
       13.4290061578       -0.0517190611        0.1441402526       13.4281329719
        4.1156520855       -0.0315432027       -0.0288834445        4.1154298514
       14.6263729969       -0.0210490068       -0.1913294761       14.6251063933
       75.0005576544       -0.4133059803       -0.9942214423       74.9928286595
        0.1162896396        0.0017189742        0.0003086548        0.1162765244
        1.5697731904       -0.0197978822        0.4918674160        1.4905912780
        0.3062442134        0.1498213953        0.2658028537        0.0262280525
        0.1662709630        0.1485723914        0.0742812231       -0.0073876616
        0.0055423901       -0.0050837918        0.0002284770       -0.0021956656
        1.0598407498        0.1905224494        0.0721540097        1.0400756752
        2.9108231992        0.1789403158        0.0666764902        2.9045526860
        3.0189059985        0.1943735087       -0.0680286041        3.0118739143
        3.8406570928        0.0150257083        0.0162010005        3.8405935297
       10.9534320844        0.0864382180       -0.1775350230       10.9516521209
        6.2645703178        0.0112700861        0.0077621474        6.2645553713
       24.4006754876       -0.0880690210       -0.2011746802       24.3996872285
       44.4944897890       -0.0428591497        0.0438332411       44.4944475561
       94.1332305677        0.0444439323       -0.0497049989       94.1332069530
      289.8840228682        0.3963642912        0.0673770453     -289.8837440594
       96.5357591535        0.0542374607        0.0178424362      -96.5357422683
        5.2780479229       -0.0134026835       -0.0410107441       -5.2778715751
       58.9036609767       -0.0074119146       -0.0297613121      -58.9036529918
     1345.2138415713       -0.2811166895        0.8565449965    -1345.2132113785
        1.4321353144       -0.0217590821        0.0295680705       -1.4316647060
        4.1977344040       -0.0411871732       -0.1433145865       -4.1950850614
       18.6652918468        0.0000161243       -0.0197893201      -18.6652813563
       20.7853363041       -0.0037080800       -0.1644263966      -20.7846855998
        0.1951029695        0.1864447321        0.0253239348        0.0515967916
        0.1280194664        0.1036221868       -0.0670423838       -0.0340109532
        0.5204375686        0.4672472776        0.2236570795       -0.0501273890
        0.2000761265        0.1891841769        0.0409518465        0.0506236100
        0.0883817754        0.0261105832        0.0529552694       -0.0657671278
        0.1636342329        0.1618126437        0.0242326171        0.0023687129
        9.4011997783        0.3565264181        0.0124879620        9.3933918502
       16.8610206829        0.5033500838       -0.5007399100       16.8454871381
      118.9196584511       -0.1398195181        0.0757052286     -118.9195521575
       74.4314670974        0.0018271729       -0.0111140989      -74.4314662452
